"","year","country","influenza activity"
"2832",2004,"Peru",384366
"2833",2004,"Poland",384366
"2834",2004,"Romania",384366
"2835",2004,"Russia",384366
"2836",2004,"South.Africa",384366
"2837",2004,"Spain",384366
"2838",2004,"Sweden",384366
"2839",2004,"Switzerland",384366
"2840",2004,"Ukraine",384366
"2841",2004,"United.States",384366
"2842",2004,"Uruguay",384366
"2843",2004,"Argentina",384366
"2844",2004,"Australia",384366
"2845",2004,"Austria",384366
"2846",2004,"Belgium",384366
"2847",2004,"Bolivia",384366
"2848",2004,"Brazil",384366
"2849",2004,"Bulgaria",384366
"2850",2004,"Canada",384366
"2851",2004,"Chile",384366
"2852",2004,"France",384366
"2853",2004,"Germany",384366
"2854",2004,"Hungary",384366
"2855",2004,"Japan",384366
"2856",2004,"Mexico",384366
"2857",2004,"Netherlands",384366
"2858",2004,"New.Zealand",384366
"2859",2004,"Norway",384366
"2860",2004,"Paraguay",384366
"2861",2004,"Peru",384366
"2862",2004,"Poland",384366
"2863",2004,"Romania",384366
"2864",2004,"Russia",384366
"2865",2004,"South.Africa",384366
"2866",2004,"Spain",384366
"2867",2004,"Sweden",384366
"2868",2004,"Switzerland",384366
"2869",2004,"Ukraine",384366
"2870",2004,"United.States",384366
"2871",2004,"Uruguay",384366
"2872",2004,"Argentina",384366
"2873",2004,"Australia",384366
"2874",2004,"Austria",384366
"2875",2004,"Belgium",384366
"2876",2004,"Bolivia",384366
"2877",2004,"Brazil",384366
"2878",2004,"Bulgaria",384366
"2879",2004,"Canada",384366
"2880",2004,"Chile",384366
"2881",2004,"France",384366
"2882",2004,"Germany",384366
"2883",2004,"Hungary",384366
"2884",2004,"Japan",384366
"2885",2004,"Mexico",384366
"2886",2004,"Netherlands",384366
"2887",2004,"New.Zealand",384366
"2888",2004,"Norway",384366
"2889",2004,"Paraguay",384366
"2890",2004,"Peru",384366
"2891",2004,"Poland",384366
"2892",2004,"Romania",384366
"2893",2004,"Russia",384366
"2894",2004,"South.Africa",384366
"2895",2004,"Spain",384366
"2896",2004,"Sweden",384366
"2897",2004,"Switzerland",384366
"2898",2004,"Ukraine",384366
"2899",2004,"United.States",384366
"2900",2004,"Uruguay",384366
"2901",2004,"Argentina",384366
"2902",2004,"Australia",384366
"2903",2004,"Austria",384366
"2904",2004,"Belgium",384366
"2905",2004,"Bolivia",384366
"2906",2004,"Brazil",384366
"2907",2004,"Bulgaria",384366
"2908",2004,"Canada",384366
"2909",2004,"Chile",384366
"2910",2004,"France",384366
"2911",2004,"Germany",384366
"2912",2004,"Hungary",384366
"2913",2004,"Japan",384366
"2914",2004,"Mexico",384366
"2915",2004,"Netherlands",384366
"2916",2004,"New.Zealand",384366
"2917",2004,"Norway",384366
"2918",2004,"Paraguay",384366
"2919",2004,"Peru",384366
"2920",2004,"Poland",384366
"2921",2004,"Romania",384366
"2922",2004,"Russia",384366
"2923",2004,"South.Africa",384366
"2924",2004,"Spain",384366
"2925",2004,"Sweden",384366
"2926",2004,"Switzerland",384366
"2927",2004,"Ukraine",384366
"2928",2004,"United.States",384366
"2929",2004,"Uruguay",384366
"2930",2004,"Argentina",384366
"2931",2004,"Australia",384366
"2932",2004,"Austria",384366
"2933",2004,"Belgium",384366
"2934",2004,"Bolivia",384366
"2935",2004,"Brazil",384366
"2936",2004,"Bulgaria",384366
"2937",2004,"Canada",384366
"2938",2004,"Chile",384366
"2939",2004,"France",384366
"2940",2004,"Germany",384366
"2941",2004,"Hungary",384366
"2942",2004,"Japan",384366
"2943",2004,"Mexico",384366
"2944",2004,"Netherlands",384366
"2945",2004,"New.Zealand",384366
"2946",2004,"Norway",384366
"2947",2004,"Paraguay",384366
"2948",2004,"Peru",384366
"2949",2004,"Poland",384366
"2950",2004,"Romania",384366
"2951",2004,"Russia",384366
"2952",2004,"South.Africa",384366
"2953",2004,"Spain",384366
"2954",2004,"Sweden",384366
"2955",2004,"Switzerland",384366
"2956",2004,"Ukraine",384366
"2957",2004,"United.States",384366
"2958",2004,"Uruguay",384366
"2959",2004,"Argentina",384366
"2960",2004,"Australia",384366
"2961",2004,"Austria",384366
"2962",2004,"Belgium",384366
"2963",2004,"Bolivia",384366
"2964",2004,"Brazil",384366
"2965",2004,"Bulgaria",384366
"2966",2004,"Canada",384366
"2967",2004,"Chile",384366
"2968",2004,"France",384366
"2969",2004,"Germany",384366
"2970",2004,"Hungary",384366
"2971",2004,"Japan",384366
"2972",2004,"Mexico",384366
"2973",2004,"Netherlands",384366
"2974",2004,"New.Zealand",384366
"2975",2004,"Norway",384366
"2976",2004,"Paraguay",384366
"2977",2004,"Peru",384366
"2978",2004,"Poland",384366
"2979",2004,"Romania",384366
"2980",2004,"Russia",384366
"2981",2004,"South.Africa",384366
"2982",2004,"Spain",384366
"2983",2004,"Sweden",384366
"2984",2004,"Switzerland",384366
"2985",2004,"Ukraine",384366
"2986",2004,"United.States",384366
"2987",2004,"Uruguay",384366
"2988",2004,"Argentina",384366
"2989",2004,"Australia",384366
"2990",2004,"Austria",384366
"2991",2004,"Belgium",384366
"2992",2004,"Bolivia",384366
"2993",2004,"Brazil",384366
"2994",2004,"Bulgaria",384366
"2995",2004,"Canada",384366
"2996",2004,"Chile",384366
"2997",2004,"France",384366
"2998",2004,"Germany",384366
"2999",2004,"Hungary",384366
"3000",2004,"Japan",384366
"3001",2004,"Mexico",384366
"3002",2004,"Netherlands",384366
"3003",2004,"New.Zealand",384366
"3004",2004,"Norway",384366
"3005",2004,"Paraguay",384366
"3006",2004,"Peru",384366
"3007",2004,"Poland",384366
"3008",2004,"Romania",384366
"3009",2004,"Russia",384366
"3010",2004,"South.Africa",384366
"3011",2004,"Spain",384366
"3012",2004,"Sweden",384366
"3013",2004,"Switzerland",384366
"3014",2004,"Ukraine",384366
"3015",2004,"United.States",384366
"3016",2004,"Uruguay",384366
"3017",2004,"Argentina",384366
"3018",2004,"Australia",384366
"3019",2004,"Austria",384366
"3020",2004,"Belgium",384366
"3021",2004,"Bolivia",384366
"3022",2004,"Brazil",384366
"3023",2004,"Bulgaria",384366
"3024",2004,"Canada",384366
"3025",2004,"Chile",384366
"3026",2004,"France",384366
"3027",2004,"Germany",384366
"3028",2004,"Hungary",384366
"3029",2004,"Japan",384366
"3030",2004,"Mexico",384366
"3031",2004,"Netherlands",384366
"3032",2004,"New.Zealand",384366
"3033",2004,"Norway",384366
"3034",2004,"Paraguay",384366
"3035",2004,"Peru",384366
"3036",2004,"Poland",384366
"3037",2004,"Romania",384366
"3038",2004,"Russia",384366
"3039",2004,"South.Africa",384366
"3040",2004,"Spain",384366
"3041",2004,"Sweden",384366
"3042",2004,"Switzerland",384366
"3043",2004,"Ukraine",384366
"3044",2004,"United.States",384366
"3045",2004,"Uruguay",384366
"3046",2005,"Argentina",543961
"3047",2005,"Australia",543961
"3048",2005,"Austria",543961
"3049",2005,"Belgium",543961
"3050",2005,"Bolivia",543961
"3051",2005,"Brazil",543961
"3052",2005,"Bulgaria",543961
"3053",2005,"Canada",543961
"3054",2005,"Chile",543961
"3055",2005,"France",543961
"3056",2005,"Germany",543961
"3057",2005,"Hungary",543961
"3058",2005,"Japan",543961
"3059",2005,"Mexico",543961
"3060",2005,"Netherlands",543961
"3061",2005,"New.Zealand",543961
"3062",2005,"Norway",543961
"3063",2005,"Paraguay",543961
"3064",2005,"Peru",543961
"3065",2005,"Poland",543961
"3066",2005,"Romania",543961
"3067",2005,"Russia",543961
"3068",2005,"South.Africa",543961
"3069",2005,"Spain",543961
"3070",2005,"Sweden",543961
"3071",2005,"Switzerland",543961
"3072",2005,"Ukraine",543961
"3073",2005,"United.States",543961
"3074",2005,"Uruguay",543961
"3075",2005,"Argentina",543961
"3076",2005,"Australia",543961
"3077",2005,"Austria",543961
"3078",2005,"Belgium",543961
"3079",2005,"Bolivia",543961
"3080",2005,"Brazil",543961
"3081",2005,"Bulgaria",543961
"3082",2005,"Canada",543961
"3083",2005,"Chile",543961
"3084",2005,"France",543961
"3085",2005,"Germany",543961
"3086",2005,"Hungary",543961
"3087",2005,"Japan",543961
"3088",2005,"Mexico",543961
"3089",2005,"Netherlands",543961
"3090",2005,"New.Zealand",543961
"3091",2005,"Norway",543961
"3092",2005,"Paraguay",543961
"3093",2005,"Peru",543961
"3094",2005,"Poland",543961
"3095",2005,"Romania",543961
"3096",2005,"Russia",543961
"3097",2005,"South.Africa",543961
"3098",2005,"Spain",543961
"3099",2005,"Sweden",543961
"3100",2005,"Switzerland",543961
"3101",2005,"Ukraine",543961
"3102",2005,"United.States",543961
"3103",2005,"Uruguay",543961
"3104",2005,"Argentina",543961
"3105",2005,"Australia",543961
"3106",2005,"Austria",543961
"3107",2005,"Belgium",543961
"3108",2005,"Bolivia",543961
"3109",2005,"Brazil",543961
"3110",2005,"Bulgaria",543961
"3111",2005,"Canada",543961
"3112",2005,"Chile",543961
"3113",2005,"France",543961
"3114",2005,"Germany",543961
"3115",2005,"Hungary",543961
"3116",2005,"Japan",543961
"3117",2005,"Mexico",543961
"3118",2005,"Netherlands",543961
"3119",2005,"New.Zealand",543961
"3120",2005,"Norway",543961
"3121",2005,"Paraguay",543961
"3122",2005,"Peru",543961
"3123",2005,"Poland",543961
"3124",2005,"Romania",543961
"3125",2005,"Russia",543961
"3126",2005,"South.Africa",543961
"3127",2005,"Spain",543961
"3128",2005,"Sweden",543961
"3129",2005,"Switzerland",543961
"3130",2005,"Ukraine",543961
"3131",2005,"United.States",543961
"3132",2005,"Uruguay",543961
"3133",2005,"Argentina",543961
"3134",2005,"Australia",543961
"3135",2005,"Austria",543961
"3136",2005,"Belgium",543961
"3137",2005,"Bolivia",543961
"3138",2005,"Brazil",543961
"3139",2005,"Bulgaria",543961
"3140",2005,"Canada",543961
"3141",2005,"Chile",543961
"3142",2005,"France",543961
"3143",2005,"Germany",543961
"3144",2005,"Hungary",543961
"3145",2005,"Japan",543961
"3146",2005,"Mexico",543961
"3147",2005,"Netherlands",543961
"3148",2005,"New.Zealand",543961
"3149",2005,"Norway",543961
"3150",2005,"Paraguay",543961
"3151",2005,"Peru",543961
"3152",2005,"Poland",543961
"3153",2005,"Romania",543961
"3154",2005,"Russia",543961
"3155",2005,"South.Africa",543961
"3156",2005,"Spain",543961
"3157",2005,"Sweden",543961
"3158",2005,"Switzerland",543961
"3159",2005,"Ukraine",543961
"3160",2005,"United.States",543961
"3161",2005,"Uruguay",543961
"3162",2005,"Argentina",543961
"3163",2005,"Australia",543961
"3164",2005,"Austria",543961
"3165",2005,"Belgium",543961
"3166",2005,"Bolivia",543961
"3167",2005,"Brazil",543961
"3168",2005,"Bulgaria",543961
"3169",2005,"Canada",543961
"3170",2005,"Chile",543961
"3171",2005,"France",543961
"3172",2005,"Germany",543961
"3173",2005,"Hungary",543961
"3174",2005,"Japan",543961
"3175",2005,"Mexico",543961
"3176",2005,"Netherlands",543961
"3177",2005,"New.Zealand",543961
"3178",2005,"Norway",543961
"3179",2005,"Paraguay",543961
"3180",2005,"Peru",543961
"3181",2005,"Poland",543961
"3182",2005,"Romania",543961
"3183",2005,"Russia",543961
"3184",2005,"South.Africa",543961
"3185",2005,"Spain",543961
"3186",2005,"Sweden",543961
"3187",2005,"Switzerland",543961
"3188",2005,"Ukraine",543961
"3189",2005,"United.States",543961
"3190",2005,"Uruguay",543961
"3191",2005,"Argentina",543961
"3192",2005,"Australia",543961
"3193",2005,"Austria",543961
"3194",2005,"Belgium",543961
"3195",2005,"Bolivia",543961
"3196",2005,"Brazil",543961
"3197",2005,"Bulgaria",543961
"3198",2005,"Canada",543961
"3199",2005,"Chile",543961
"3200",2005,"France",543961
"3201",2005,"Germany",543961
"3202",2005,"Hungary",543961
"3203",2005,"Japan",543961
"3204",2005,"Mexico",543961
"3205",2005,"Netherlands",543961
"3206",2005,"New.Zealand",543961
"3207",2005,"Norway",543961
"3208",2005,"Paraguay",543961
"3209",2005,"Peru",543961
"3210",2005,"Poland",543961
"3211",2005,"Romania",543961
"3212",2005,"Russia",543961
"3213",2005,"South.Africa",543961
"3214",2005,"Spain",543961
"3215",2005,"Sweden",543961
"3216",2005,"Switzerland",543961
"3217",2005,"Ukraine",543961
"3218",2005,"United.States",543961
"3219",2005,"Uruguay",543961
"3220",2005,"Argentina",543961
"3221",2005,"Australia",543961
"3222",2005,"Austria",543961
"3223",2005,"Belgium",543961
"3224",2005,"Bolivia",543961
"3225",2005,"Brazil",543961
"3226",2005,"Bulgaria",543961
"3227",2005,"Canada",543961
"3228",2005,"Chile",543961
"3229",2005,"France",543961
"3230",2005,"Germany",543961
"3231",2005,"Hungary",543961
"3232",2005,"Japan",543961
"3233",2005,"Mexico",543961
"3234",2005,"Netherlands",543961
"3235",2005,"New.Zealand",543961
"3236",2005,"Norway",543961
"3237",2005,"Paraguay",543961
"3238",2005,"Peru",543961
"3239",2005,"Poland",543961
"3240",2005,"Romania",543961
"3241",2005,"Russia",543961
"3242",2005,"South.Africa",543961
"3243",2005,"Spain",543961
"3244",2005,"Sweden",543961
"3245",2005,"Switzerland",543961
"3246",2005,"Ukraine",543961
"3247",2005,"United.States",543961
"3248",2005,"Uruguay",543961
"3249",2005,"Argentina",543961
"3250",2005,"Australia",543961
"3251",2005,"Austria",543961
"3252",2005,"Belgium",543961
"3253",2005,"Bolivia",543961
"3254",2005,"Brazil",543961
"3255",2005,"Bulgaria",543961
"3256",2005,"Canada",543961
"3257",2005,"Chile",543961
"3258",2005,"France",543961
"3259",2005,"Germany",543961
"3260",2005,"Hungary",543961
"3261",2005,"Japan",543961
"3262",2005,"Mexico",543961
"3263",2005,"Netherlands",543961
"3264",2005,"New.Zealand",543961
"3265",2005,"Norway",543961
"3266",2005,"Paraguay",543961
"3267",2005,"Peru",543961
"3268",2005,"Poland",543961
"3269",2005,"Romania",543961
"3270",2005,"Russia",543961
"3271",2005,"South.Africa",543961
"3272",2005,"Spain",543961
"3273",2005,"Sweden",543961
"3274",2005,"Switzerland",543961
"3275",2005,"Ukraine",543961
"3276",2005,"United.States",543961
"3277",2005,"Uruguay",543961
"3278",2005,"Argentina",543961
"3279",2005,"Australia",543961
"3280",2005,"Austria",543961
"3281",2005,"Belgium",543961
"3282",2005,"Bolivia",543961
"3283",2005,"Brazil",543961
"3284",2005,"Bulgaria",543961
"3285",2005,"Canada",543961
"3286",2005,"Chile",543961
"3287",2005,"France",543961
"3288",2005,"Germany",543961
"3289",2005,"Hungary",543961
"3290",2005,"Japan",543961
"3291",2005,"Mexico",543961
"3292",2005,"Netherlands",543961
"3293",2005,"New.Zealand",543961
"3294",2005,"Norway",543961
"3295",2005,"Paraguay",543961
"3296",2005,"Peru",543961
"3297",2005,"Poland",543961
"3298",2005,"Romania",543961
"3299",2005,"Russia",543961
"3300",2005,"South.Africa",543961
"3301",2005,"Spain",543961
"3302",2005,"Sweden",543961
"3303",2005,"Switzerland",543961
"3304",2005,"Ukraine",543961
"3305",2005,"United.States",543961
"3306",2005,"Uruguay",543961
"3307",2005,"Argentina",543961
"3308",2005,"Australia",543961
"3309",2005,"Austria",543961
"3310",2005,"Belgium",543961
"3311",2005,"Bolivia",543961
"3312",2005,"Brazil",543961
"3313",2005,"Bulgaria",543961
"3314",2005,"Canada",543961
"3315",2005,"Chile",543961
"3316",2005,"France",543961
"3317",2005,"Germany",543961
"3318",2005,"Hungary",543961
"3319",2005,"Japan",543961
"3320",2005,"Mexico",543961
"3321",2005,"Netherlands",543961
"3322",2005,"New.Zealand",543961
"3323",2005,"Norway",543961
"3324",2005,"Paraguay",543961
"3325",2005,"Peru",543961
"3326",2005,"Poland",543961
"3327",2005,"Romania",543961
"3328",2005,"Russia",543961
"3329",2005,"South.Africa",543961
"3330",2005,"Spain",543961
"3331",2005,"Sweden",543961
"3332",2005,"Switzerland",543961
"3333",2005,"Ukraine",543961
"3334",2005,"United.States",543961
"3335",2005,"Uruguay",543961
"3336",2005,"Argentina",543961
"3337",2005,"Australia",543961
"3338",2005,"Austria",543961
"3339",2005,"Belgium",543961
"3340",2005,"Bolivia",543961
"3341",2005,"Brazil",543961
"3342",2005,"Bulgaria",543961
"3343",2005,"Canada",543961
"3344",2005,"Chile",543961
"3345",2005,"France",543961
"3346",2005,"Germany",543961
"3347",2005,"Hungary",543961
"3348",2005,"Japan",543961
"3349",2005,"Mexico",543961
"3350",2005,"Netherlands",543961
"3351",2005,"New.Zealand",543961
"3352",2005,"Norway",543961
"3353",2005,"Paraguay",543961
"3354",2005,"Peru",543961
"3355",2005,"Poland",543961
"3356",2005,"Romania",543961
"3357",2005,"Russia",543961
"3358",2005,"South.Africa",543961
"3359",2005,"Spain",543961
"3360",2005,"Sweden",543961
"3361",2005,"Switzerland",543961
"3362",2005,"Ukraine",543961
"3363",2005,"United.States",543961
"3364",2005,"Uruguay",543961
"3365",2005,"Argentina",543961
"3366",2005,"Australia",543961
"3367",2005,"Austria",543961
"3368",2005,"Belgium",543961
"3369",2005,"Bolivia",543961
"3370",2005,"Brazil",543961
"3371",2005,"Bulgaria",543961
"3372",2005,"Canada",543961
"3373",2005,"Chile",543961
"3374",2005,"France",543961
"3375",2005,"Germany",543961
"3376",2005,"Hungary",543961
"3377",2005,"Japan",543961
"3378",2005,"Mexico",543961
"3379",2005,"Netherlands",543961
"3380",2005,"New.Zealand",543961
"3381",2005,"Norway",543961
"3382",2005,"Paraguay",543961
"3383",2005,"Peru",543961
"3384",2005,"Poland",543961
"3385",2005,"Romania",543961
"3386",2005,"Russia",543961
"3387",2005,"South.Africa",543961
"3388",2005,"Spain",543961
"3389",2005,"Sweden",543961
"3390",2005,"Switzerland",543961
"3391",2005,"Ukraine",543961
"3392",2005,"United.States",543961
"3393",2005,"Uruguay",543961
"3394",2005,"Argentina",543961
"3395",2005,"Australia",543961
"3396",2005,"Austria",543961
"3397",2005,"Belgium",543961
"3398",2005,"Bolivia",543961
"3399",2005,"Brazil",543961
"3400",2005,"Bulgaria",543961
"3401",2005,"Canada",543961
"3402",2005,"Chile",543961
"3403",2005,"France",543961
"3404",2005,"Germany",543961
"3405",2005,"Hungary",543961
"3406",2005,"Japan",543961
"3407",2005,"Mexico",543961
"3408",2005,"Netherlands",543961
"3409",2005,"New.Zealand",543961
"3410",2005,"Norway",543961
"3411",2005,"Paraguay",543961
"3412",2005,"Peru",543961
"3413",2005,"Poland",543961
"3414",2005,"Romania",543961
"3415",2005,"Russia",543961
"3416",2005,"South.Africa",543961
"3417",2005,"Spain",543961
"3418",2005,"Sweden",543961
"3419",2005,"Switzerland",543961
"3420",2005,"Ukraine",543961
"3421",2005,"United.States",543961
"3422",2005,"Uruguay",543961
"3423",2005,"Argentina",543961
"3424",2005,"Australia",543961
"3425",2005,"Austria",543961
"3426",2005,"Belgium",543961
"3427",2005,"Bolivia",543961
"3428",2005,"Brazil",543961
"3429",2005,"Bulgaria",543961
"3430",2005,"Canada",543961
"3431",2005,"Chile",543961
"3432",2005,"France",543961
"3433",2005,"Germany",543961
"3434",2005,"Hungary",543961
"3435",2005,"Japan",543961
"3436",2005,"Mexico",543961
"3437",2005,"Netherlands",543961
"3438",2005,"New.Zealand",543961
"3439",2005,"Norway",543961
"3440",2005,"Paraguay",543961
"3441",2005,"Peru",543961
"3442",2005,"Poland",543961
"3443",2005,"Romania",543961
"3444",2005,"Russia",543961
"3445",2005,"South.Africa",543961
"3446",2005,"Spain",543961
"3447",2005,"Sweden",543961
"3448",2005,"Switzerland",543961
"3449",2005,"Ukraine",543961
"3450",2005,"United.States",543961
"3451",2005,"Uruguay",543961
"3452",2005,"Argentina",543961
"3453",2005,"Australia",543961
"3454",2005,"Austria",543961
"3455",2005,"Belgium",543961
"3456",2005,"Bolivia",543961
"3457",2005,"Brazil",543961
"3458",2005,"Bulgaria",543961
"3459",2005,"Canada",543961
"3460",2005,"Chile",543961
"3461",2005,"France",543961
"3462",2005,"Germany",543961
"3463",2005,"Hungary",543961
"3464",2005,"Japan",543961
"3465",2005,"Mexico",543961
"3466",2005,"Netherlands",543961
"3467",2005,"New.Zealand",543961
"3468",2005,"Norway",543961
"3469",2005,"Paraguay",543961
"3470",2005,"Peru",543961
"3471",2005,"Poland",543961
"3472",2005,"Romania",543961
"3473",2005,"Russia",543961
"3474",2005,"South.Africa",543961
"3475",2005,"Spain",543961
"3476",2005,"Sweden",543961
"3477",2005,"Switzerland",543961
"3478",2005,"Ukraine",543961
"3479",2005,"United.States",543961
